Customer_ID,Gender,First_Date,First_region,First_state,First_city,Recent_Date,Last_region,Last_state,Last_city,Customer_Value,Buy_Times,Points_Earned,Points_Redeemed
74180995,M,20120614,West,Gujarat,Surat,20121006,West,Gujarat,Surat,3055,3,270,0
117625207,M,20120615,South,Telangana,Hyderabad,20130221,South,Telangana,Hyderabad,850,2,10,0
117630377,M,20120615,West,Maharashtra,Mumbai,20121028,South,Kerala,Kozhikode,10763,5,30,0
6191878,F,20120615,South,Telangana,Hyderabad,20120729,South,Telangana,Hyderabad,2041.897,2,250,0
117668626,unknown,20120616,West,Gujarat,Surat,20120902,West,Gujarat,Surat,2099,2,100,0
117682160,unknown,20120617,West,Maharashtra,Nashik,20130114,West,Maharashtra,Nashik,15600,5,130,0
63715756,F,20120620,South,Telangana,Hyderabad,20121101,South,Telangana,Hyderabad,3319,3,280,0
6000814,M,20120704,West,Gujarat,Surat,20121223,West,Gujarat,Surat,6027,3,700,0
2223091,F,20120703,North,Delhi,Delhi,20120703,North,Delhi,Delhi,1106,1,75,0
118389977,unknown,20120706,West,Maharashtra,Pimpri-Chinchwad,20120706,West,Maharashtra,Pimpri-Chinchwad,1156.8,1,75,0
118354493,unknown,20120707,South,Andhra Pradesh,Visakhapatnam,20120707,South,Andhra Pradesh,Visakhapatnam,1873,1,60,0
7982309,M,20120707,West,Gujarat,Surat,20120905,West,Gujarat,Surat,6052,4,435,0
118568962,M,20120709,East,West Bengal,Kolkata,20130322,East,West Bengal,Kolkata,15379,11,1181,0
118756138,unknown,20120712,West,Gujarat,Surat,20120712,West,Gujarat,Surat,1049,1,105,0
118761297,unknown,20120712,South,Karnataka,Bangalore,20120824,South,Karnataka,Bangalore,3244.5,2,85,0
118853289,F,20120714,West,Maharashtra,Nagpur,20120714,West,Maharashtra,Nagpur,490,1,55,0
59402335,M,20120720,North,Rajasthan,Jaipur,20120721,North,Rajasthan,Jaipur,2390,1,50,0
119120433,M,20120721,North,Delhi,Delhi,20120809,North,Delhi,Delhi,1961,2,115,0
8162054,M,20120725,West,Gujarat,Ahmedabad,20130304,West,Gujarat,Ahmedabad,39908.199,6,1945,0
119475102,unknown,20120728,North,Rajasthan,Jaipur,20120729,North,Rajasthan,Jaipur,13938.4,2,905,0
5922607,F,20120730,North,Uttar Pradesh,Kanpur,20130304,East,West Bengal,Kolkata,14282.601,8,775,0
119855641,unknown,20120804,North,Madhya Pradesh,Bhopal,20130220,East,West Bengal,Kolkata,28234.999,9,1815,0
73924925,M,20120807,East,West Bengal,Kolkata,20121111,North,Delhi,Delhi,18307,15,284,1341
120142568,M,20120811,West,Maharashtra,Mumbai,20130118,West,Maharashtra,Mumbai,8056,5,342,0
115538576,F,20120815,West,Gujarat,Surat,20130129,West,Gujarat,Surat,5737,4,406,0
120342844,unknown,20120815,North,Delhi,Delhi,20120815,North,Delhi,Delhi,1167.5,1,60,0
44902843,M,20120818,North,Madhya Pradesh,Indore,20120818,North,Madhya Pradesh,Indore,926,1,100,0
5105670,M,20120822,North,Uttar Pradesh,Kanpur,20130114,North,Uttar Pradesh,Kanpur,6858.201,4,634,0
120658116,unknown,20120823,South,Karnataka,Bangalore,20120823,South,Karnataka,Bangalore,2550,1,0,0
119218223,M,20120829,East,Bihar,Patna,20121114,West,Maharashtra,Pimpri-Chinchwad,2509,2,139,0
120575956,M,20120901,South,Karnataka,Bangalore,20121212,South,Karnataka,Bangalore,6617.005,7,426,0
115870054,unknown,20120902,North,Madhya Pradesh,Indore,20130125,North,Madhya Pradesh,Indore,2382,2,70,0
121102512,F,20120902,West,Gujarat,Vadodara,20130207,West,Gujarat,Vadodara,27617.8,9,1565,0
121325621,F,20120907,West,Gujarat,Vadodara,20130317,West,Gujarat,Vadodara,7545.2,3,185,0
121277337,M,20120907,West,Gujarat,Ahmedabad,20120917,West,Gujarat,Ahmedabad,4907,3,387,0
19692110,M,20120912,North,Delhi,Delhi,20120912,North,Delhi,Delhi,629.2,1,242,0
758785,M,20120920,North,Delhi,Delhi,20130323,North,Uttar Pradesh,Agra,4862.9,3,370,0
119855402,F,20120921,North,Delhi,Delhi,20130308,North,Delhi,Delhi,4278.4,2,362,0
7022521,M,20120925,North,Delhi,Delhi,20121006,West,Maharashtra,Mumbai,4569.6,2,480,0
122820545,M,20121009,West,Maharashtra,Pimpri-Chinchwad,20121009,West,Maharashtra,Pimpri-Chinchwad,2944,1,170,0
74010838,F,20121009,South,Telangana,Hyderabad,20121010,South,Telangana,Hyderabad,6040,2,25,0
122912260,M,20121009,North,Delhi,Delhi,20121130,North,Delhi,Delhi,2660.999,2,165,0
121513104,unknown,20121011,North,Delhi,Delhi,20121106,North,Delhi,Delhi,3955,2,140,0
5928040,M,20121013,North,Uttar Pradesh,Firozabad,20130227,North,Uttar Pradesh,Firozabad,8573.2,5,685,0
122699848,F,20121018,South,Karnataka,Bangalore,20121018,South,Karnataka,Bangalore,468,1,39,0
119225242,M,20121018,West,Maharashtra,Pimpri-Chinchwad,20121018,West,Maharashtra,Pimpri-Chinchwad,520,1,0,0
123422616,unknown,20121021,West,Gujarat,Vadodara,20121021,West,Gujarat,Vadodara,1486,1,85,0
6646782,M,20121025,North,Uttar Pradesh,Kanpur,20121218,North,Uttar Pradesh,Kanpur,10560.002,4,670,0
123747259,unknown,20121026,West,Gujarat,Surat,20130220,West,Gujarat,Surat,14379.8,3,745,0
123817630,M,20121027,West,Gujarat,Rajkot,20121027,West,Gujarat,Rajkot,2772.8,2,155,0
123941562,unknown,20121030,West,Maharashtra,Mumbai,20121030,West,Maharashtra,Mumbai,1078,1,65,0
123998174,F,20121103,East,West Bengal,Kolkata,20130223,East,West Bengal,Kolkata,3975.001,3,54,0
119536635,M,20121103,South,Karnataka,Bangalore,20121103,South,Karnataka,Bangalore,1115.3,1,85,0
124204565,M,20121104,West,Maharashtra,Nagpur,20121224,East,Assam,Guwahati,2919,3,70,0
124860083,M,20121115,North,Rajasthan,Jaipur,20121115,North,Rajasthan,Jaipur,2400,1,100,0
124880191,unknown,20121115,North,Uttar Pradesh,Kanpur,20121115,North,Uttar Pradesh,Kanpur,1125,1,105,0
124736462,unknown,20121116,West,Gujarat,Surat,20121116,West,Gujarat,Surat,940,1,0,0
44914291,M,20121117,North,Rajasthan,Jaipur,20130328,North,Rajasthan,Jaipur,153893.4976,32,136,9550
121732502,unknown,20121118,South,Tamil Nadu,Chennai,20130314,South,Tamil Nadu,Chennai,6666.8,5,230,0
125207010,unknown,20121120,West,Maharashtra,Mumbai,20121120,West,Maharashtra,Mumbai,1230,1,120,0
123168201,unknown,20121124,West,Maharashtra,Pimpri-Chinchwad,20121124,West,Maharashtra,Pimpri-Chinchwad,3298.999,1,320,0
125671888,M,20121128,East,West Bengal,Kolkata,20121128,East,West Bengal,Kolkata,1133,1,115,0
116946292,M,20121204,North,Delhi,Delhi,20121204,North,Delhi,Delhi,1538.6,1,93,0
118651757,unknown,20121204,North,Delhi,Delhi,20121225,North,Uttar Pradesh,Aligarh,2006,2,115,0
125819795,F,20121207,North,Delhi,Delhi,20130223,North,Delhi,Delhi,15687.4,4,1195,0
126305203,M,20121209,West,Gujarat,Ahmedabad,20121209,West,Gujarat,Ahmedabad,2192.001,1,195,0
126308380,M,20121209,West,Gujarat,Surat,20121209,West,Gujarat,Surat,1209,1,65,0
126822645,M,20121212,West,Gujarat,Ahmedabad,20130326,West,Gujarat,Ahmedabad,11579.7,7,395,0
126751488,M,20121214,West,Maharashtra,Pimpri-Chinchwad,20121214,West,Maharashtra,Pimpri-Chinchwad,2845,1,55,0
126778507,M,20121213,North,Uttar Pradesh,Kanpur,20130331,North,Uttar Pradesh,Kanpur,25612.601,22,780,0
123886308,unknown,20121217,South,Tamil Nadu,Chennai,20121217,South,Tamil Nadu,Chennai,1178,1,100,0
11901603,unknown,20121218,West,Gujarat,Rajkot,20121218,West,Gujarat,Rajkot,4875,1,280,0
5193292,M,20121218,West,Gujarat,Surat,20121218,West,Gujarat,Surat,424,1,115,0
42418888,M,20121218,East,West Bengal,Kolkata,20130330,North,Delhi,Delhi,7149.5,5,320,0
127452873,M,20121221,West,Gujarat,Surat,20121221,West,Gujarat,Surat,3679.7,1,385,0
114100578,M,20121223,North,Delhi,Delhi,20130329,North,Delhi,Delhi,3050,3,155,0
127558757,M,20121223,North,Madhya Pradesh,Indore,20130205,East,Jharkhand,Dhanbad,35317.3,4,565,0
127653576,M,20121224,East,West Bengal,Kolkata,20121224,East,West Bengal,Kolkata,2645.999,1,130,0
127767685,unknown,20121225,North,Madhya Pradesh,Indore,20130114,North,Madhya Pradesh,Indore,12504,3,0,0
128192224,F,20121231,West,Gujarat,Surat,20130302,West,Gujarat,Surat,9191,4,503,0
122657554,unknown,20130106,West,Gujarat,Vadodara,20130131,West,Gujarat,Vadodara,1689.8,2,100,0
126147999,M,20130108,West,Gujarat,Surat,20130108,West,Gujarat,Surat,1197,1,20,0
128516972,M,20130108,North,Madhya Pradesh,Bhopal,20130118,North,Madhya Pradesh,Bhopal,2539.1,2,123,0
128732535,M,20130112,West,Maharashtra,Mumbai,20130112,West,Maharashtra,Mumbai,1024,1,10,0
127047014,F,20130112,West,Maharashtra,Mumbai,20130112,West,Maharashtra,Mumbai,3380,2,340,0
128168128,F,20130117,West,Maharashtra,Mumbai,20130219,West,Maharashtra,Mumbai,3391,2,366,0
129013714,M,20130117,South,Karnataka,Bangalore,20130117,South,Karnataka,Bangalore,2239.2,1,60,0
129150082,M,20130120,West,Maharashtra,Nagpur,20130120,West,Maharashtra,Nagpur,4418,1,210,0
129178519,M,20130121,East,West Bengal,Siliguri,20130206,South,Karnataka,Bangalore,3910,3,105,0
129222417,M,20130122,West,Gujarat,Vadodara,20130122,West,Gujarat,Vadodara,1613,1,0,0
129676340,M,20130201,North,Uttar Pradesh,Kanpur,20130201,North,Uttar Pradesh,Kanpur,1328,1,115,0
129758616,M,20130202,North,Uttar Pradesh,Lucknow,20130202,North,Uttar Pradesh,Lucknow,590,1,55,0
116217011,M,20130301,North,Uttar Pradesh,Kanpur,20130301,North,Uttar Pradesh,Kanpur,1148,1,80,0
127151587,M,20130301,West,Maharashtra,Nagpur,20130301,West,Maharashtra,Nagpur,475,2,43,0
130716535,M,20130303,North,Rajasthan,Jaipur,20130331,East,West Bengal,Kolkata,8268.8,3,485,0
62055284,M,20130305,South,Telangana,Hyderabad,20130325,South,Telangana,Hyderabad,3274,2,305,0
131022329,M,20130307,North,Uttar Pradesh,Kanpur,20130322,North,Uttar Pradesh,Kanpur,2128,2,105,0
131453257,unknown,20130312,South,Telangana,Hyderabad,20130312,South,Telangana,Hyderabad,3963,1,270,0
131559512,M,20130313,West,Gujarat,Surat,20130314,West,Gujarat,Surat,1634,2,140,0
131666669,M,20130316,West,Gujarat,Surat,20130319,West,Gujarat,Surat,3820,3,255,0
36991986,F,20130318,North,Delhi,Delhi,20130325,North,Delhi,Delhi,2383,2,340,300
131995159,F,20130321,North,Madhya Pradesh,Bhopal,20130321,North,Madhya Pradesh,Bhopal,1023,1,50,0
131933714,M,20130321,West,Maharashtra,Pimpri-Chinchwad,20130321,West,Maharashtra,Pimpri-Chinchwad,2123,1,160,0
132137525,M,20130327,North,Delhi,Delhi,20130327,North,Delhi,Delhi,4420,1,225,0
129326242,M,20130328,North,Delhi,Delhi,20130328,North,Delhi,Delhi,4990,1,0,0
128852857,M,20130331,South,Telangana,Hyderabad,20130331,South,Telangana,Hyderabad,1046.8,1,20,0
85473185,M,20120102,South,Tamil Nadu,Chennai,20130322,South,Tamil Nadu,Chennai,40592.7,25,1245,400
10148854,F,20120103,North,Uttar Pradesh,Kanpur,20130322,North,Uttar Pradesh,Kanpur,7317.4,5,295,0
827626,M,20120102,North,Delhi,Delhi,20130227,North,Delhi,Delhi,32493.599,23,2870,0
44855742,M,20120102,South,Tamil Nadu,Chennai,20130219,North,Uttar Pradesh,Agra,29361.801,23,905,940
5998550,M,20120103,East,West Bengal,Kolkata,20130312,East,West Bengal,Kolkata,2309.001,2,222,600
85587076,M,20120104,North,Uttar Pradesh,Lucknow,20120104,North,Uttar Pradesh,Lucknow,5990,1,42,0
11955327,M,20120105,East,West Bengal,Kolkata,20120306,East,West Bengal,Kolkata,4712,4,340,0
12651825,F,20120106,South,Karnataka,Bangalore,20130319,South,Karnataka,Bangalore,126647.397,85,639,22470
23812064,M,20120109,West,Gujarat,Surat,20120319,North,Uttar Pradesh,Ghaziabad,2467.4,3,2,0
85457040,M,20120109,West,Gujarat,Surat,20120707,West,Gujarat,Surat,577390,4,0,0
85230771,M,20120110,South,Tamil Nadu,Chennai,20121121,South,Tamil Nadu,Chennai,10986,4,800,0
63612253,M,20120110,South,Karnataka,Bangalore,20130226,South,Karnataka,Bangalore,22084.6,17,282,1377
1701730,F,20120111,North,Delhi,Delhi,20120617,North,Delhi,Delhi,27129.7,5,1550,0
86100610,M,20120112,North,Madhya Pradesh,Indore,20120112,North,Madhya Pradesh,Indore,597,1,35,0
6376497,F,20120112,West,Gujarat,Rajkot,20130324,West,Gujarat,Rajkot,52011.1,21,3760,25
86086342,M,20120113,South,Karnataka,Bangalore,20120113,South,Karnataka,Bangalore,857,1,0,0
86062186,M,20120115,West,Gujarat,Surat,20120225,West,Gujarat,Surat,3104,2,55,0
7640569,M,20120115,West,Gujarat,Surat,20130112,West,Gujarat,Surat,15765.201,10,1110,0
6714999,M,20120115,West,Maharashtra,Mumbai,20120115,West,Maharashtra,Mumbai,3131.6,1,260,0
88076869,M,20120116,North,Rajasthan,Jaipur,20130203,North,Rajasthan,Jaipur,2338.4,2,110,0
49914733,F,20120116,West,Gujarat,Ahmedabad,20130321,West,Gujarat,Rajkot,68648.2,35,4497,0
88056353,M,20120120,South,Tamil Nadu,Chennai,20120120,South,Tamil Nadu,Chennai,999,1,45,0
70010193,M,20120120,North,Rajasthan,Jaipur,20120120,North,Rajasthan,Jaipur,645.5,1,7,359
14636352,M,20120126,East,West Bengal,Kolkata,20130106,North,Uttar Pradesh,Kanpur,14176,8,795,0
429065,F,20120126,North,Delhi,Delhi,20130226,North,Delhi,Delhi,21075.302,11,1844,0
64199,F,20120130,East,West Bengal,Kolkata,20120131,East,West Bengal,Kolkata,3759,1,598,0
8629322,M,20120130,West,Maharashtra,Mumbai,20130306,West,Maharashtra,Mumbai,43724.5,20,715,18025
5746618,M,20120204,South,Karnataka,Bangalore,20130317,South,Karnataka,Bangalore,10138.9,5,675,0
1674009,F,20120206,North,Delhi,Delhi,20121223,North,Delhi,Delhi,35542.001,30,1604,962
12582323,M,20120206,North,Delhi,Delhi,20130114,North,Uttar Pradesh,Kanpur,13287.2,8,900,0
8846649,M,20120207,East,West Bengal,Kolkata,20130318,West,Gujarat,Surat,26004.06701,11,889,2644
2117651,M,20120207,West,Gujarat,Surat,20130218,West,Gujarat,Surat,4836,4,978,0
69869918,M,20120208,North,Rajasthan,Jaipur,20120208,North,Rajasthan,Jaipur,1034,1,0,300
9236480,M,20120210,West,Gujarat,Surat,20130220,North,Uttar Pradesh,Ghaziabad,14223.3,14,296,752
66966231,M,20120210,North,Uttar Pradesh,Kanpur,20120224,North,Orissa,Bhubaneswar,2479,2,40,810
106851665,M,20120213,South,Karnataka,Bangalore,20120213,South,Karnataka,Bangalore,2900,1,0,0
8999436,M,20120216,South,Karnataka,Bangalore,20120815,South,Karnataka,Bangalore,8996,8,550,0
113288282,F,20120216,North,Uttar Pradesh,Agra,20120330,North,Delhi,Delhi,4316.201,4,49,640
23660935,M,20120217,South,Telangana,Hyderabad,20130222,South,Telangana,Hyderabad,24814.001,9,1236,1746
88087260,M,20120219,North,Uttar Pradesh,Kanpur,20120219,North,Uttar Pradesh,Kanpur,1117,1,60,0
84290014,M,20120218,North,Madhya Pradesh,Indore,20120219,North,Madhya Pradesh,Indore,1171,1,80,0
113513001,M,20120219,West,Gujarat,Surat,20120925,West,Gujarat,Surat,1534.001,2,120,0
85048221,F,20120220,North,Madhya Pradesh,Bhopal,20130217,North,Uttar Pradesh,Kanpur,17016.7,10,905,0
92833080,M,20120229,West,Maharashtra,Mumbai,20121025,North,Madhya Pradesh,Indore,638751,12,60,121030
267886,F,20120302,West,Gujarat,Ahmedabad,20130309,West,Gujarat,Ahmedabad,7122,6,1045,0
35864192,M,20120304,West,Gujarat,Rajkot,20120605,West,Gujarat,Rajkot,2670.3,4,125,535
114448551,F,20120309,South,Karnataka,Bangalore,20130107,North,Madhya Pradesh,Bhopal,3545,4,150,0
36170958,M,20120310,West,Maharashtra,Pimpri-Chinchwad,20120716,North,Delhi,Delhi,9084,3,744,0
114467556,M,20120311,South,Karnataka,Bellary,20120727,South,Karnataka,Gulbarga,2657,3,10,0
42453111,F,20120312,West,Gujarat,Surat,20130325,West,Gujarat,Surat,13210.5,12,670,0
114710336,unknown,20120313,West,Gujarat,Surat,20130318,North,Rajasthan,Jaipur,31765.4,3,2795,0
114977843,F,20120318,South,Andhra Pradesh,Visakhapatnam,20120318,South,Andhra Pradesh,Visakhapatnam,1120,1,45,0
50407324,M,20120319,West,Maharashtra,Pimpri-Chinchwad,20121016,West,Maharashtra,Pimpri-Chinchwad,3286.9,2,195,0
114664461,M,20120321,South,Tamil Nadu,Chennai,20121222,South,Tamil Nadu,Chennai,7736.801,5,175,0
115129023,unknown,20120322,West,Gujarat,Vadodara,20121214,West,Gujarat,Vadodara,6260.8,5,89,241
114187104,M,20120330,North,Uttar Pradesh,Kanpur,20120330,North,Uttar Pradesh,Kanpur,800,1,20,0
114126285,M,20120330,South,Karnataka,Bangalore,20130109,South,Karnataka,Bangalore,7621.8,6,144,141
115436882,M,20120401,North,Delhi,Delhi,20120401,North,Delhi,Delhi,1479.6,1,95,0
7556763,M,20120405,North,Delhi,Delhi,20121126,North,Uttar Pradesh,Kanpur,3790.198,3,150,0
114306819,M,20120405,East,West Bengal,Kolkata,20130314,East,West Bengal,Kolkata,219602.597,40,14134,5170
115396790,unknown,20120413,South,Telangana,Hyderabad,20120624,South,Telangana,Hyderabad,5855,4,335,0
23667184,M,20120421,South,Karnataka,Bangalore,20120421,South,Karnataka,Bangalore,8880,1,380,0
84844386,M,20120421,West,Gujarat,Surat,20130204,West,Gujarat,Surat,7490,2,60,0
55813427,M,20120506,South,Telangana,Hyderabad,20130228,South,Telangana,Hyderabad,12601.497,7,770,0
10156471,M,20120511,North,Madhya Pradesh,Indore,20120511,North,Madhya Pradesh,Indore,1305,1,323,0
31824480,M,20120514,South,Tamil Nadu,Chennai,20130220,South,Tamil Nadu,Chennai,10932.497,5,365,1200
116981267,unknown,20120523,North,Delhi,Delhi,20121106,North,Delhi,Delhi,7238,5,400,0
50240656,M,20120527,East,West Bengal,Kolkata,20130303,East,West Bengal,Kolkata,6011,4,275,0
63425977,M,20120528,North,Uttar Pradesh,Kanpur,20120528,North,Uttar Pradesh,Kanpur,1358,1,40,0
671508,F,20120528,North,Uttar Pradesh,Lucknow,20120528,North,Uttar Pradesh,Lucknow,1530,1,55,0
117114762,M,20120528,North,Madhya Pradesh,Indore,20130324,North,Madhya Pradesh,Indore,6933.8,6,310,0
114500245,M,20120601,South,Tamil Nadu,Chennai,20120808,South,Karnataka,Hubballi-Dharwad,2783.6,2,190,0
117243376,M,20120602,North,Uttar Pradesh,Kanpur,20120602,North,Uttar Pradesh,Kanpur,868,1,65,0
117248713,unknown,20120601,South,Karnataka,Bangalore,20120601,South,Karnataka,Bangalore,1157,1,70,0
117436407,unknown,20120610,North,Uttar Pradesh,Kanpur,20120928,North,Delhi,Delhi,3278.4,3,80,0
117509331,M,20120612,West,Gujarat,Ahmedabad,20120716,East,Assam,Guwahati,2950.001,3,110,0
35923236,F,20120614,East,Assam,Guwahati,20130306,West,Gujarat,Surat,11934,4,1161,0
49836381,F,20120621,North,Uttar Pradesh,Kanpur,20120706,North,Delhi,Delhi,3644,4,52,1264
118001064,M,20120627,North,Uttar Pradesh,Kanpur,20120718,North,Uttar Pradesh,Kanpur,2568.5,3,61,0
42418799,M,20120703,North,Uttar Pradesh,Kanpur,20121216,North,Uttar Pradesh,Kanpur,9246,3,1030,0
117430063,F,20120705,North,Uttar Pradesh,Kanpur,20120726,North,Uttar Pradesh,Kanpur,2110,2,105,0
113224237,M,20120705,South,Karnataka,Bangalore,20120705,South,Karnataka,Bangalore,1015,1,45,0
12621023,F,20120709,West,Gujarat,Surat,20120709,West,Gujarat,Surat,1590,1,12,0
5741429,M,20120712,West,Gujarat,Ahmedabad,20121015,West,Gujarat,Ahmedabad,7746.499,3,220,0
118693477,M,20120711,West,Gujarat,Rajkot,20120711,West,Gujarat,Rajkot,867.8,1,50,0
119166300,M,20120720,West,Maharashtra,Nashik,20120720,West,Maharashtra,Nashik,1008,1,80,0
119490954,F,20120728,South,Andhra Pradesh,Visakhapatnam,20130327,South,Andhra Pradesh,Visakhapatnam,28695.2,13,252,0
6107488,unknown,20120730,North,Delhi,Delhi,20121115,North,Delhi,Delhi,2808.6,2,542,0
119708347,unknown,20120802,West,Maharashtra,Mumbai,20130305,West,Maharashtra,Mumbai,9536.502,7,345,75
119786415,unknown,20120803,South,Telangana,Hyderabad,20120803,South,Telangana,Hyderabad,2690,1,0,0
120165447,unknown,20120811,North,Uttar Pradesh,Kanpur,20120811,North,Uttar Pradesh,Kanpur,486,1,25,0
119892443,unknown,20120812,North,Uttar Pradesh,Kanpur,20130325,North,Uttar Pradesh,Kanpur,6676.7,4,385,0
120283376,M,20120814,North,Delhi,Delhi,20120814,North,Delhi,Delhi,2680,1,267,0
120631292,unknown,20120822,North,Delhi,Delhi,20120822,North,Delhi,Delhi,834,1,60,0
120677875,M,20120823,South,Telangana,Hyderabad,20130202,South,Telangana,Hyderabad,28070.002,5,2714,0
74105654,M,20120831,North,Delhi,Delhi,20121009,North,Delhi,Delhi,3630,3,295,0
42489053,M,20120905,South,Telangana,Hyderabad,20130225,West,Maharashtra,Nashik,20101.499,7,1090,0
121564024,F,20120912,North,Delhi,Delhi,20120913,North,Delhi,Delhi,4059,2,250,0
63753048,F,20120911,West,Gujarat,Ahmedabad,20120911,West,Gujarat,Ahmedabad,722.4,1,50,0
120055129,M,20120919,South,Karnataka,Bangalore,20121225,South,Karnataka,Bangalore,9397.2,4,835,0
50065911,M,20120921,North,Uttar Pradesh,Kanpur,20120921,North,Uttar Pradesh,Kanpur,2059,1,265,0
122076426,M,20120921,West,Gujarat,Ahmedabad,20130219,West,Gujarat,Ahmedabad,5173.001,4,466,0
122277355,unknown,20120925,West,Maharashtra,Nagpur,20120925,West,Maharashtra,Nagpur,940,1,0,0
122348199,M,20120926,South,Karnataka,Bangalore,20130110,South,Karnataka,Bangalore,4807,6,380,0
122537088,M,20120930,South,Tamil Nadu,Chennai,20120930,South,Tamil Nadu,Chennai,724,1,30,0
122681484,unknown,20121004,South,Karnataka,Bangalore,20121016,South,Tamil Nadu,Chennai,4570,2,100,0
122888180,F,20121009,North,Uttar Pradesh,Kanpur,20121124,North,Uttar Pradesh,Kanpur,5085.8,2,305,0
123201160,F,20121015,North,Uttar Pradesh,Kanpur,20121015,North,Uttar Pradesh,Kanpur,1717,1,105,0
123247654,unknown,20121016,South,Tamil Nadu,Chennai,20121016,South,Tamil Nadu,Chennai,1204,1,53,0
123243456,unknown,20121016,North,Delhi,Delhi,20121017,North,Delhi,Delhi,3497,2,155,0
63417622,F,20121021,South,Tamil Nadu,Chennai,20121220,South,Tamil Nadu,Chennai,8031.001,3,651,0
5866747,M,20121023,South,Karnataka,Bangalore,20121023,South,Karnataka,Bangalore,1000,1,165,0
123632228,M,20121023,North,Rajasthan,Jaipur,20130308,North,Rajasthan,Jaipur,9521.799,9,870,0
123840427,unknown,20121028,South,Tamil Nadu,Chennai,20121028,South,Tamil Nadu,Chennai,1098,1,35,0
116278802,M,20121029,North,Delhi,Delhi,20121029,North,Delhi,Delhi,528,1,22,0
124013064,M,20121031,North,Uttar Pradesh,Kanpur,20121031,North,Uttar Pradesh,Kanpur,1525,1,75,0
44885129,F,20121102,West,Maharashtra,Pimpri-Chinchwad,20121102,West,Maharashtra,Pimpri-Chinchwad,4490,1,705,0
84563725,M,20121107,West,Gujarat,Surat,20130316,West,Gujarat,Surat,5801,6,455,0
124421065,unknown,20121108,North,Delhi,Delhi,20130317,North,Delhi,Delhi,17830.601,5,1235,0
124513676,unknown,20121109,West,Gujarat,Surat,20121109,West,Gujarat,Surat,819.6,1,80,0
124494722,M,20121110,West,Maharashtra,Nagpur,20121110,West,Maharashtra,Nagpur,829,1,45,0
124571749,unknown,20121110,South,Karnataka,Bangalore,20121110,South,Karnataka,Bangalore,1436.9,1,110,0
124776319,unknown,20121112,West,Gujarat,Vadodara,20121112,West,Gujarat,Vadodara,845,1,40,0
